QGPIORecord, QRC v6.1.0, 30-11-2021 @ 01:15:34, Windows 10 Version 1903, 10.0.18362, x86_64,,,,,,,
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
60620,0,0,37.7868,37.4993,0,0,0.127219,0,40.43,0,0,0
60631,0,0,37.7868,37.4993,0,0,0.127219,0,40.44,0,0,0
60640,0,0,37.7868,37.4993,0,0,0.127219,0,40.45,0,0,0
60650,0,0,37.7868,37.4993,0,0,0.127768,0,40.46,0,0,0
60660,0,0,37.7868,37.4993,0,0,0.127219,0,40.47,0,0,0
60670,0,0,37.7868,37.4993,0,0,0.127219,0,40.48,0,0,0
60680,0,0,37.7868,37.4993,0,0,0.127219,0,40.49,0,0,0
60690,0,0,37.7868,37.4993,0,0,0.127219,0,40.5,0,0,0
60700,0,0,37.7868,37.4993,0,0,0.127219,0,40.51,0,0,0
60710,0,0,37.7868,37.4993,0,0,0.127219,0,40.52,0,0,0
60720,0,0,37.7868,37.4993,0,0,0.127219,0,40.53,0,0,0
60730,0,0,37.7868,37.4993,0,0,0.127219,0,40.54,0,0,0
60740,0,0,37.7868,37.4993,0,0,0.127219,0,40.55,0,0,0
60750,0,0,37.7868,37.4993,0,0,0.127219,0,40.56,0,0,0
60761,0,0,37.7868,37.4993,0,0,0.127219,0,40.57,0,0,0
60770,0,0,37.7868,37.4993,0,0,0.127219,0,40.58,0,0,0
60780,0,0,37.7868,37.4993,0,0,0.127768,0,40.59,0,0,0
60790,0,0,37.7868,37.4993,0,0,0.127219,0,40.6,0,0,0
60801,0,0,37.7868,37.4993,0,0,0.127219,0,40.61,0,0,0
60810,0,0,37.7868,37.4993,0,0,0.127768,0,40.62,0,0,0
60820,0,0,37.7868,37.4993,0,0,0.127219,0,40.63,0,0,0
60830,0,0,37.7868,37.4993,0,0,0.114137,0,40.64,0,0,0
60840,0,0,37.7868,37.4993,0,0,0.127219,0,40.65,0,0,0
60850,0,0,37.7868,37.4993,0,0,0.127219,0,40.66,0,0,0
60860,0,0,37.7868,37.4993,0,0,0.127219,0,40.67,0,0,0
60870,0,0,37.7868,37.4993,0,0,0.127219,0,40.68,0,0,0
60880,0,0,37.7868,37.4993,0,0,0.127219,0,40.69,0,0,0
60891,0,0,37.7868,37.4993,0,0,0.127219,0,40.7,0,0,0
60900,0,0,37.7868,37.4993,0,0,0.127219,0,40.71,0,0,0
60910,0,0,37.7868,37.4993,0,0,0.127219,0,40.72,0,0,0
60920,0,0,37.7868,37.4993,0,0,0.127219,0,40.73,0,0,0
60931,0,0,37.7868,37.4993,0,0,0.127219,0,40.74,0,0,0
60940,0,0,37.7868,37.4993,0,0,0.127768,0,40.75,0,0,0
60950,0,0,37.7868,37.4993,0,0,0.127219,0,40.76,0,0,0
60960,0,0,37.7868,37.4993,0,0,0.127219,0,40.77,0,0,0
60971,0,0,37.7868,37.4993,0,0,0.115004,0,40.78,0,0,0
60980,0,0,37.7868,37.4993,0,0,0.127219,0,40.79,0,0,0
60990,0,0,37.7868,37.4993,0,0,0.128322,0,40.8,0,0,0
61000,0,0,37.7868,37.4993,0,0,0.127219,0,40.81,0,0,0
61010,0,0,37.7868,37.4993,0,0,0.127219,0,40.82,0,0,0
61020,0,0,37.7868,37.4993,0,0,0.127219,0,40.83,0,0,0
61030,0,0,37.7868,37.4993,0,0,0.127219,0,40.84,0,0,0
61040,0,0,37.7868,37.4993,0,0,0.127219,0,40.85,0,0,0
61050,0,0,37.7868,37.4993,0,0,0.127219,0,40.86,0,0,0
61061,0,0,37.7868,37.4993,0,0,0.127219,0,40.87,0,0,0
61070,0,0,37.7868,37.4993,0,0,0.127219,0,40.88,0,0,0
61080,0,0,37.7868,37.4993,0,0,0.127219,0,40.89,0,0,0
61090,0,0,37.7868,37.4993,0,0,0.127219,0,40.9,0,0,0
61101,0,0,37.7868,37.4993,0,0,0.127768,0,40.91,0,0,0
61110,0,0,37.7868,37.4993,0,0,0.127219,0,40.92,0,0,0
61120,0,0,37.7868,37.4993,0,0,0.115004,0,40.93,0,0,0
61130,0,0,37.7868,37.4993,0,0,0.115004,0,40.94,0,0,0
61140,0,0,37.7868,37.4993,0,0,0.127219,0,40.95,0,0,0
61150,0,0,37.7868,37.4993,0,0,0.127219,0,40.96,0,0,0
61160,0,0,37.7868,37.4993,0,0,0.127219,0,40.97,0,0,0
61170,0,0,37.7868,37.4993,0,0,0.127219,0,40.98,0,0,0
61180,0,0,37.7868,37.4993,0,0,0.127219,0,40.99,0,0,0
61190,0,0,37.7868,37.4993,0,0,0.127219,0,41,0,0,0
61200,0,0,37.7868,37.4993,0,0,0.127219,0,41.01,0,0,0
61210,0,0,37.7868,37.4993,0,0,0.127219,0,41.02,0,0,0
61220,0,0,37.7868,37.4993,0,0,0.126676,0,41.03,0,0,0
61231,0,0,37.7868,37.4993,0,0,0.127219,0,41.04,0,0,0
61240,0,0,37.7868,37.4993,0,0,0.127219,0,41.05,0,0,0
61250,0,0,37.7868,37.4993,0,0,0.127219,0,41.06,0,0,0
61260,0,0,37.7868,37.4993,0,0,0.127768,0,41.07,0,0,0
61271,0,0,37.7868,37.4993,0,0,0.127219,0,41.08,0,0,0
61280,0,0,37.7868,37.4993,0,0,0.115004,0,41.09,0,0,0
61290,0,0,37.7868,37.4993,0,0,0.127219,0,41.1,0,0,0
61300,0,0,37.7868,37.4993,0,0,0.127219,0,41.11,0,0,0
61310,0,0,37.7868,37.4993,0,0,0.127219,0,41.12,0,0,0
61320,0,0,37.7868,37.4993,0,0,0.127219,0,41.13,0,0,0
61330,0,0,37.7868,37.4993,0,0,0.127219,0,41.14,0,0,0
61340,0,0,37.7868,37.4993,0,0,0.127219,0,41.15,0,0,0
61350,0,0,37.7868,37.4993,0,0,0.127219,0,41.16,0,0,0
61360,0,0,37.7868,37.4993,0,0,0.127219,0,41.17,0,0,0
61370,0,0,37.7868,37.4993,0,0,0.127219,0,41.18,0,0,0
61380,0,0,37.7868,37.4993,0,0,0.127219,0,41.19,0,0,0
61390,0,0,37.7868,37.4993,0,0,0.127768,0,41.2,0,0,0
61401,0,0,37.7868,37.4993,0,0,0.127219,0,41.21,0,0,0
61410,0,0,37.7868,37.4993,0,0,0.127768,0,41.22,0,0,0
61420,0,0,37.7868,37.4993,0,0,0.115004,0,41.23,0,0,0
61430,0,0,37.7868,37.4993,0,0,0.127219,0,41.24,0,0,0
61441,0,0,37.7868,37.4993,0,0,0.127219,0,41.25,0,0,0
61450,0,0,37.7868,37.4993,0,0,0.127219,0,41.26,0,0,0
61460,0,0,37.7868,37.4993,0,0,0.127219,0,41.27,0,0,0
61470,0,0,37.7868,37.4993,0,0,0.127219,0,41.28,0,0,0
61480,0,0,37.7868,37.4993,0,0,0.127219,0,41.29,0,0,0
61490,0,0,37.7868,37.4993,0,0,0.127219,0,41.3,0,0,0
61500,0,0,37.7868,37.4993,0,0,0.127219,0,41.31,0,0,0
61510,0,0,37.7868,37.4993,0,0,0.127219,0,41.32,0,0,0
61520,0,0,37.7868,37.4993,0,0,0.127219,0,41.33,0,0,0
61531,0,0,37.7868,37.4993,0,0,0.127219,0,41.34,0,0,0
61540,0,0,37.7868,37.4993,0,0,0.127219,0,41.35,0,0,0
61550,0,0,37.7868,37.4993,0,0,0.127768,0,41.36,0,0,0
61560,0,0,37.7868,37.4993,0,0,0.127219,0,41.37,0,0,0
61571,0,0,37.7868,37.4993,0,0,0.115004,0,41.38,0,0,0
61580,0,0,37.7868,37.4993,0,0,0.115004,0,41.39,0,0,0
61590,0,0,37.7868,37.4993,0,0,0.127219,0,41.4,0,0,0
61600,0,0,37.7868,37.4993,0,0,0.127219,0,41.41,0,0,0
61611,0,0,37.7868,37.4993,0,0,0.127219,0,41.42,0,0,0
61620,0,0,37.7868,37.4993,0,0,0.127219,0,41.43,0,0,0
61630,0,0,37.7868,37.4993,0,0,0.127219,0,41.44,0,0,0
61640,0,0,37.7868,37.4993,0,0,0.127219,0,41.45,0,0,0
61650,0,0,37.7868,37.4993,0,0,0.127219,0,41.46,0,0,0
61660,0,0,37.7868,37.4993,0,0,0.127219,0,41.47,0,0,0
61670,0,0,37.7868,37.4993,0,0,0.127219,0,41.48,0,0,0
61680,0,0,37.7868,37.4993,0,0,0.127219,0,41.49,0,0,0
61690,0,0,37.7868,37.4993,0,0,0.127219,0,41.5,0,0,0
61701,0,0,37.7868,37.4993,0,0,0.127768,0,41.51,0,0,0
61710,0,0,37.7868,37.4993,0,0,0.127768,0,41.52,0,0,0
61720,0,0,37.7868,37.4993,0,0,0.127219,0,41.53,0,0,0
61730,0,0,37.7868,37.4993,0,0,0.115004,0,41.54,0,0,0
61741,0,0,37.7868,37.4993,0,0,0.127219,0,41.55,0,0,0
61750,0,0,37.7868,37.4993,0,0,0.127219,0,41.56,0,0,0
61760,0,0,37.7868,37.4993,0,0,0.127219,0,41.57,0,0,0
61770,0,0,37.7868,37.4993,0,0,0.127219,0,41.58,0,0,0
61780,0,0,37.7868,37.4993,0,0,0.127219,0,41.59,0,0,0
61790,0,0,37.7868,37.4993,0,0,0.127219,0,41.6,0,0,0
61800,0,0,37.7868,37.4993,0,0,0.127219,0,41.61,0,0,0
61810,0,0,37.7868,37.4993,0,0,0.127219,0,41.62,0,0,0
61820,0,0,37.7868,37.4993,0,0,0.127219,0,41.63,0,0,0
61830,0,0,37.7868,37.4993,0,0,0.127219,0,41.64,0,0,0
61840,0,0,37.7868,37.4993,0,0,0.127219,0,41.65,0,0,0
61850,0,0,37.7868,37.4993,0,0,0.127219,0,41.66,0,0,0
61860,0,0,37.7868,37.4993,0,0,0.127768,0,41.67,0,0,0
61871,0,0,37.7868,37.4993,0,0,0.115004,0,41.68,0,0,0
61880,0,0,37.7868,37.4993,0,0,0.127219,0,41.69,0,0,0
61890,0,0,37.7868,37.4993,0,0,0.127219,0,41.7,0,0,0
61900,0,0,37.7868,37.4993,0,0,0.127219,0,41.71,0,0,0
61911,0,0,37.7868,37.4993,0,0,0.127219,0,41.72,0,0,0
61920,0,0,37.7868,37.4993,0,0,0.127219,0,41.73,0,0,0
61930,0,0,37.7868,37.4993,0,0,0.127219,0,41.74,0,0,0
61940,0,0,37.7868,37.4993,0,0,0.127219,0,41.75,0,0,0
61950,0,0,37.7868,37.4993,0,0,0.127219,0,41.76,0,0,0
61960,0,0,37.7868,37.4993,0,0,0.127219,0,41.77,0,0,0
61970,0,0,37.7868,37.4993,0,0,0.127219,0,41.78,0,0,0
61980,0,0,37.7868,37.4993,0,0,0.127219,0,41.79,0,0,0
61990,0,0,37.7868,37.4993,0,0,0.127219,0,41.8,0,0,0
62000,0,0,37.7868,37.4993,0,0,0.127768,0,41.81,0,0,0
62010,0,0,37.7868,37.4993,0,0,0.127219,0,41.82,0,0,0
62020,0,0,37.7868,37.4993,0,0,0.115443,0,41.83,0,0,0
62030,0,0,37.7868,37.4993,0,0,0.127219,0,41.84,0,0,0
62041,0,0,37.7868,37.4993,0,0,0.127219,0,41.85,0,0,0
62050,0,0,37.7868,37.4993,0,0,0.127768,0,41.86,0,0,0
62060,0,0,37.7868,37.4993,0,0,0.127219,0,41.87,0,0,0
62070,0,0,37.7868,37.4993,0,0,0.127219,0,41.88,0,0,0
62081,0,0,37.7868,37.4993,0,0,0.127219,0,41.89,0,0,0
62090,0,0,37.7868,37.4993,0,0,0.127219,0,41.9,0,0,0
62100,0,0,37.7868,37.4993,0,0,0.127219,0,41.91,0,0,0
62110,0,0,37.7868,37.4993,0,0,0.127219,0,41.92,0,0,0
62120,0,0,37.7868,37.4993,0,0,0.127219,0,41.93,0,0,0
62130,0,0,37.7868,37.4993,0,0,0.127219,0,41.94,0,0,0
62140,0,0,37.7868,37.4993,0,0,0.127219,0,41.95,0,0,0
62150,0,0,37.7868,37.4993,0,0,0.127768,0,41.96,0,0,0
62160,0,0,37.7868,37.4993,0,0,0.127768,0,41.97,0,0,0
62171,0,0,37.7868,37.4993,0,0,0.127219,0,41.98,0,0,0
62180,0,0,37.7868,37.4993,0,0,0.115004,0,41.99,0,0,0
62190,0,0,37.7868,37.4993,0,0,0.127219,0,42,0,0,0
62200,-6,-6,37.7868,37.4993,0,0,0.127219,0,42.01,0,0,0
62211,-6,-6,37.7868,37.4993,0,0,0.127219,0,42.02,0,0,0
62220,-6,-6,37.7482,37.4607,-3.85336,-3.83583,0.126676,0,42.03,0,0,0
62230,-6,-6,37.6641,37.3765,-8.41849,-8.41498,0.127219,0,42.04,0,0,0
62240,-6,-6,37.5624,37.2714,-10.1681,-10.5222,0.127219,0,42.05,0,0,0
62251,-6,-6,37.4467,37.1556,-11.5566,-11.5496,0.127219,0,42.06,0,0,0
62261,-6,-6,37.3274,37.0364,-11.9107,-11.9002,0.127219,0,42.07,0,0,0
62270,-6,-6,37.2047,36.9137,-12.2789,-12.2859,0.127219,0,42.08,0,0,0
62280,-6,-6,37.082,36.791,-12.2718,-12.6155,0.127219,0,42.09,0,0,0
62290,-6,-6,36.9558,36.6648,-12.6225,-12.2859,0.127219,0,42.1,0,0,0
62301,-6,-6,36.8331,36.5421,-12.2613,-12.5944,0.127219,0,42.11,0,0,0
62310,-6,-6,36.7068,36.4158,-12.6295,-12.6225,0.127219,0,42.12,0,0,0
62320,-6,-6,36.5841,36.2896,-12.626,-12.2999,0.127219,0,42.13,0,0,0
62330,-6,-6,36.4579,36.1669,-12.6155,-12.6155,0.127219,0,42.14,0,0,0
62341,-6,-6,36.3317,36.0407,-12.2648,-12.6014,0.127768,0,42.15,0,0,0
62350,-6,-6,36.2055,35.9144,-12.6155,-12.2648,0.127219,0,42.16,0,0,0
62360,-6,-6,36.0792,35.7917,-12.647,-12.647,0.115004,0,42.17,0,0,0
62370,-6,-6,35.9565,35.6655,-12.6155,-12.6155,0.127768,0,42.18,0,0,0
62381,-6,-6,35.8303,35.5393,-12.2754,-12.2894,0.127219,0,42.19,0,0,0
62390,-6,-6,35.7041,35.413,-12.6014,-12.6014,0.127219,0,42.2,0,0,0
62400,-6,-6,35.5778,35.2903,-12.626,-12.6155,0.127219,0,42.21,0,0,0
62410,-6,-6,35.4551,35.1641,-12.612,-12.6225,0.127219,0,42.22,0,0,0
62420,-6,-6,35.3254,35.0379,-12.6155,-12.6155,0.127219,0,42.23,0,0,0
62431,-6,-6,35.2027,34.9117,-12.612,-12.2613,0.126676,0,42.24,0,0,0
62440,-6,-6,35.0764,34.7889,-12.2894,-12.6225,0.127219,0,42.25,0,0,0
62450,-6,-6,34.9502,34.6627,-12.64,-12.6365,0.127219,0,42.26,0,0,0
62460,-6,-6,34.824,34.5365,-12.6225,-12.6225,0.127219,0,42.27,0,0,0
62471,-6,-6,34.6978,34.4103,-12.6155,-12.626,0.127768,0,42.28,0,0,0
62480,-6,-6,34.5751,34.284,-12.6155,-12.2754,0.127219,0,42.29,0,0,0
62490,-6,-6,34.4488,34.1578,-12.2789,-12.6365,0.127219,0,42.3,0,0,0
62500,-6,-6,34.3226,34.0316,-12.6049,-12.6049,0.115004,0,42.31,0,0,0
62511,-6,-6,34.1964,33.9089,-12.612,-12.612,0.127219,0,42.32,0,0,0
62520,-6,-6,34.0702,33.7826,-12.6049,-12.6049,0.127219,0,42.33,0,0,0
62530,-6,-6,33.9439,33.6564,-12.6295,-12.6295,0.127219,0,42.34,0,0,0
62540,-6,-6,33.8177,33.5302,-12.6225,-12.2718,0.127219,0,42.35,0,0,0
62551,-6,-6,33.695,33.4075,-12.6225,-12.6225,0.127219,0,42.36,0,0,0
62561,-6,-6,33.5653,33.2812,-12.626,-12.612,0.127219,0,42.37,0,0,0
62570,-6,-6,33.4425,33.155,-12.2894,-12.2859,0.127219,0,42.38,0,0,0
62580,-6,-6,33.3163,33.0288,-12.626,-12.6365,0.127219,0,42.39,0,0,0
62590,-6,-6,33.1901,32.9026,-12.6155,-12.6155,0.127219,0,42.4,0,0,0
62601,-6,-6,33.0639,32.7763,-12.612,-12.612,0.127219,0,42.41,0,0,0
62610,-6,-6,32.9376,32.6536,-12.6295,-12.6295,0.127219,0,42.42,0,0,0
62620,-6,-6,32.8114,32.5274,-12.6049,-12.6155,0.127219,0,42.43,0,0,0
62630,-6,-6,32.6852,32.4012,-12.6225,-12.2754,0.127768,0,42.44,0,0,0
62641,-6,-6,32.559,32.275,-12.6295,-12.626,0.127219,0,42.45,0,0,0
62650,-6,-6,32.4327,32.1487,-12.612,-12.612,0.115443,0,42.46,0,0,0
62660,-6,-6,32.3065,32.026,-12.6365,-12.6225,0.115004,0,42.47,0,0,0
62670,-6,-6,32.1838,31.8998,-12.6155,-12.6225,0.126676,0,42.48,0,0,0
62681,-6,-6,32.0576,31.7736,-12.626,-12.6225,0.127219,0,42.49,0,0,0
62690,-6,-6,31.9313,31.6473,-12.2648,-12.2789,0.127219,0,42.5,0,0,0
62700,-6,-6,31.8051,31.5246,-12.626,-12.626,0.127219,0,42.51,0,0,0
62710,-6,-6,31.6789,31.3984,-12.6014,-12.5944,0.127219,0,42.52,0,0,0
62721,-6,-6,31.5527,31.2722,-12.6155,-12.6225,0.127219,0,42.53,0,0,0
62731,-6,-6,31.4264,31.1459,-12.612,-12.612,0.127219,0,42.54,0,0,0
62740,-6,-6,31.3002,31.0197,-12.6365,-12.2754,0.127219,0,42.55,0,0,0
62750,-6,-6,31.174,30.8935,-12.6155,-12.6225,0.127219,0,42.56,0,0,0
62760,-6,-6,31.0478,30.7708,-12.6225,-12.626,0.127768,0,42.57,0,0,0
62771,-6,-6,30.9215,30.6446,-12.612,-12.612,0.127219,0,42.58,0,0,0
62780,-6,-6,30.7953,30.5183,-12.64,-12.6155,0.127219,0,42.59,0,0,0
62790,-6,-6,30.6691,30.3921,-12.6225,-12.6295,0.127768,0,42.6,0,0,0
62800,-6,-6,30.5429,30.2659,-12.6225,-12.2859,0.127219,0,42.61,0,0,0
62811,-6,-6,30.4166,30.1397,-12.626,-12.626,0.115004,0,42.62,0,0,0
62820,-6,-6,30.2904,30.0134,-12.612,-12.612,0.127219,0,42.63,0,0,0
62830,-6,-6,30.1642,29.8907,-12.6365,-12.6295,0.127219,0,42.64,0,0,0
62840,-6,-6,30.0415,29.7645,-12.612,-12.612,0.127219,0,42.65,0,0,0
62851,-6,-6,29.9153,29.6383,-12.612,-12.612,0.127219,0,42.66,0,0,0
62860,-6,-6,29.789,29.512,-12.612,-12.2648,0.127219,0,42.67,0,0,0
62870,-6,-6,29.6628,29.3858,-12.2894,-12.6225,0.127219,0,42.68,0,0,0
62880,-6,-6,29.5366,29.2631,-12.6225,-12.6295,0.127219,0,42.69,0,0,0
62891,-6,-6,29.4104,29.1369,-12.64,-12.6225,0.127219,0,42.7,0,0,0
62901,-6,-6,29.2841,29.0106,-12.6049,-12.6049,0.127219,0,42.71,0,0,0
62910,-6,-6,29.1579,28.8844,-12.6295,-12.2894,0.127219,0,42.72,0,0,0
62920,-6,-6,29.0317,28.7582,-12.6225,-12.626,0.127219,0,42.73,0,0,0
62930,-6,-6,28.9055,28.6355,-12.626,-12.64,0.127219,0,42.74,0,0,0
62941,-6,-6,28.7792,28.5093,-12.612,-12.612,0.127768,0,42.75,0,0,0
62950,-6,-6,28.6565,28.383,-12.6225,-12.612,0.115004,0,42.76,0,0,0
62960,-6,-6,28.5303,28.2568,-12.6014,-12.612,0.127219,0,42.77,0,0,0
62970,-6,-6,28.4041,28.1306,-12.2718,-12.6225,0.127219,0,42.78,0,0,0
62981,-6,-6,28.2778,28.0044,-12.6225,-12.6225,0.127219,0,42.79,0,0,0
62990,-6,-6,28.1516,27.8781,-12.612,-12.612,0.127219,0,42.8,0,0,0
63000,-6,-6,28.0254,27.7519,-12.6295,-12.2789,0.127219,0,42.81,0,0,0
63010,-6,-6,27.8992,27.6292,-12.626,-12.626,0.127219,0,42.82,0,0,0
63021,-6,-6,27.7729,27.503,-12.6295,-12.6155,0.127219,0,42.83,0,0,0
63031,-6,-6,27.6467,27.3767,-12.612,-12.612,0.127219,0,42.84,0,0,0
63040,-6,-6,27.5205,27.2505,-12.6295,-12.2754,0.127219,0,42.85,0,0,0
63050,-6,-6,27.3978,27.1243,-12.6225,-12.647,0.127219,0,42.86,0,0,0
63060,-6,-6,27.268,26.9981,-12.6155,-12.612,0.127219,0,42.87,0,0,0
63071,-6,-6,27.1453,26.8718,-12.6155,-12.612,0.127219,0,42.88,0,0,0
63080,-6,-6,27.0191,26.7456,-12.626,-12.626,0.127768,0,42.89,0,0,0
63090,-6,-6,26.8929,26.6229,-12.2789,-12.6295,0.127219,0,42.9,0,0,0
63100,-6,-6,26.7666,26.4967,-12.626,-12.6155,0.115443,0,42.91,0,0,0
63111,-6,-6,26.6404,26.3704,-12.945,-12.6049,0.114569,0,42.92,0,0,0
63120,-6,-6,26.5142,26.2442,-12.2754,-12.6155,0.127219,0,42.93,0,0,0
63130,-6,-6,26.388,26.118,-12.9661,-12.2789,0.127219,0,42.94,0,0,0
63140,-6,-6,26.2618,25.9918,-12.2859,-12.6225,0.127219,0,42.95,0,0,0
63151,-6,-6,26.1355,25.8655,-12.6155,-12.6225,0.127219,0,42.96,0,0,0
63160,-6,-6,26.0093,25.7393,-12.6155,-12.626,0.127219,0,42.97,0,0,0
63170,-6,-6,25.8831,25.6131,-12.6295,-12.6295,0.127219,0,42.98,0,0,0
63180,-6,-6,25.7569,25.4904,-12.6225,-12.626,0.127219,0,42.99,0,0,0
63191,-6,-6,25.6306,25.3642,-12.626,-12.612,0.127219,0,43,0,0,0
63201,-6,-6,25.5044,25.2379,-12.6225,-12.6225,0.127219,0,43.01,0,0,0
63210,-6,-6,25.3782,25.1117,-12.6225,-12.2648,0.127219,0,43.02,0,0,0
63220,-6,-6,25.2555,24.9855,-12.626,-12.64,0.127219,0,43.03,0,0,0
63230,-6,-6,25.1257,24.8593,-12.6225,-12.6225,0.127768,0,43.04,0,0,0
63241,-6,-6,25.003,24.7365,-12.2648,-12.6155,0.127768,0,43.05,0,0,0
63250,-6,-6,24.8768,24.6103,-12.6295,-12.6225,0.126676,0,43.06,0,0,0
63260,-6,-6,24.7506,24.4841,-12.6049,-12.612,0.115004,0,43.07,0,0,0
63270,-6,-6,24.6243,24.3579,-12.6155,-12.6225,0.127219,0,43.08,0,0,0
63281,-6,-6,24.4981,24.2316,-12.9731,-12.6225,0.127219,0,43.09,0,0,0
63290,-6,-6,24.3719,24.1054,-12.2648,-12.2613,0.127219,0,43.1,0,0,0
63300,-6,-6,24.2422,23.9792,-12.9766,-12.6295,0.127219,0,43.11,0,0,0
63310,-6,-6,24.1194,23.8565,-12.6225,-12.626,0.127219,0,43.12,0,0,0
63321,-6,-6,23.9932,23.7302,-12.6365,-12.6225,0.127219,0,43.13,0,0,0
63330,-6,-6,23.867,23.604,-12.2613,-12.612,0.127219,0,43.14,0,0,0
63340,-6,-6,23.7408,23.4778,-12.6295,-12.626,0.127219,0,43.15,0,0,0
63350,-6,-6,23.6145,23.3516,-12.612,-12.612,0.127219,0,43.16,0,0,0
63361,-6,-6,23.4883,23.2253,-12.6155,-12.2789,0.127219,0,43.17,0,0,0
63371,-6,-6,23.3621,23.0991,-12.6225,-12.6225,0.127219,0,43.18,0,0,0
63380,-6,-6,23.2359,22.9729,-12.626,-12.6155,0.127219,0,43.19,0,0,0
63390,-6,-6,23.1096,22.8467,-12.6155,-12.626,0.127768,0,43.2,0,0,0
63400,-6,-6,22.9834,22.7204,-12.6225,-12.6225,0.115004,0,43.21,0,0,0
63411,-6,-6,22.8572,22.5977,-12.6155,-12.6155,0.126676,0,43.22,0,0,0
63420,-6,-6,22.731,22.4715,-12.6155,-12.612,0.115004,0,43.23,0,0,0
63430,-6,-6,22.6047,22.3453,-12.626,-12.6295,0.127219,0,43.24,0,0,0
63440,-6,-6,22.4785,22.2191,-12.6155,-12.6155,0.127219,0,43.25,0,0,0
63451,-6,-6,22.3523,22.0928,-12.6225,-12.2754,0.127219,0,43.26,0,0,0
63460,-6,-6,22.2296,21.9666,-12.612,-12.6049,0.127219,0,43.27,0,0,0
63470,-6,-6,22.1033,21.8404,-12.6295,-12.6295,0.127219,0,43.28,0,0,0
63480,-6,-6,21.9771,21.7177,-12.2964,-12.6225,0.126676,0,43.29,0,0,0
63491,-6,-6,21.8509,21.5914,-12.6155,-12.6155,0.127219,0,43.3,0,0,0
63500,-6,-6,21.7247,21.4652,-12.6155,-12.2754,0.127219,0,43.31,0,0,0
63510,-6,-6,21.5984,21.339,-12.6295,-12.6365,0.127219,0,43.32,0,0,0
63520,-6,-6,21.4722,21.2163,-12.626,-12.6225,0.127768,0,43.33,0,0,0
63531,-6,-6,21.346,21.09,-12.6049,-12.6225,0.127768,0,43.34,0,0,0
63541,-6,-6,21.2198,20.9638,-12.6049,-12.5944,0.126676,0,43.35,0,0,0
63550,-6,-6,21.0936,20.8376,-12.6295,-12.6295,0.127768,0,43.36,0,0,0
63560,-6,-6,20.9673,20.7114,-12.626,-12.2859,0.127219,0,43.37,0,0,0
63570,-6,-6,20.8411,20.5851,-12.6225,-12.6225,0.127219,0,43.38,0,0,0
63581,-6,-6,20.7149,20.4624,-12.6049,-12.6049,0.127219,0,43.39,0,0,0
63590,-6,-6,20.5922,20.3362,-12.6505,-12.6295,0.127219,0,43.4,0,0,0
63600,-6,-6,20.4659,20.21,-12.6049,-12.612,0.127219,0,43.41,0,0,0
63610,-6,-6,20.3397,20.0838,-12.2718,-12.2859,0.127219,0,43.42,0,0,0
63621,-6,-6,20.2135,19.9575,-12.6155,-12.6155,0.127219,0,43.43,0,0,0
63630,-6,-6,20.0873,19.8313,-12.6155,-12.6155,0.127219,0,43.44,0,0,0
63640,-6,-6,19.961,19.7051,-12.6295,-12.626,0.127219,0,43.45,0,0,0
63650,-6,-6,19.8348,19.5824,-12.6155,-12.6225,0.127219,0,43.46,0,0,0
63661,-6,-6,19.7086,19.4561,-12.6155,-12.612,0.127219,0,43.47,0,0,0
63670,-6,-6,19.5824,19.3299,-12.6049,-12.612,0.127219,0,43.48,0,0,0
63680,-6,-6,19.4561,19.2037,-12.6295,-12.2754,0.127768,0,43.49,0,0,0
63690,-6,-6,19.3334,19.0775,-12.6225,-12.6295,0.127768,0,43.5,0,0,0
63700,-6,-6,19.2037,18.9512,-12.6225,-12.6155,0.127219,0,43.51,0,0,0
63711,-6,-6,19.081,18.8285,-12.2894,-12.6155,0.115004,0,43.52,0,0,0
63720,-6,-6,18.9547,18.7023,-12.9626,-12.6155,0.127219,0,43.53,0,0,0
63730,-6,-6,18.8285,18.5761,-12.2789,-12.626,0.127219,0,43.54,0,0,0
63740,-6,-6,18.7023,18.4498,-12.626,-12.626,0.127219,0,43.55,0,0,0
63751,-6,-6,18.5761,18.3236,-12.6225,-12.2859,0.127219,0,43.56,0,0,0
63760,-6,-6,18.4498,18.1974,-12.6155,-12.612,0.127219,0,43.57,0,0,0
63770,-6,-6,18.3236,18.0712,-12.6295,-12.6295,0.127219,0,43.58,0,0,0
63780,-6,-6,18.1974,17.9485,-12.612,-12.6155,0.127219,0,43.59,0,0,0
63791,-6,-6,18.0712,17.8222,-12.6155,-12.612,0.127219,0,43.6,0,0,0
63800,-6,-6,17.9449,17.696,-12.612,-12.612,0.127219,0,43.61,0,0,0
63810,-6,-6,17.8187,17.5698,-12.6295,-12.2859,0.127219,0,43.62,0,0,0
63820,-6,-6,17.6925,17.4436,-12.6225,-12.6225,0.127219,0,43.63,0,0,0
63831,-6,-6,17.5663,17.3208,-12.6225,-12.6155,0.127219,0,43.64,0,0,0
63841,-6,-6,17.44,17.1946,-12.626,-12.6155,0.127768,0,43.65,0,0,0
63850,-6,-6,17.3138,17.0684,-12.626,-12.6295,0.127219,0,43.66,0,0,0
